link_id,source_row_no,warehouse_id,customer_id,warehouse_name,customer_name,origin_lat,origin_lon,destination_lat,destination_lon
od_007169,8959,wh_c6e9f718d4,cu_dced271d1a,대전RDC,금호타이어조치원대리점,36.37282000,127.40847000,36.61072060,127.29366800
od_007170,8960,wh_4d084acb39,cu_a900773d9b,시흥RDC,스피드메이트 김포장기점,37.34485000,126.71229000,37.64847600,126.67565200
od_007171,8961,wh_3ffb248ed9,cu_833aa94448,양지RDC,타이어테크 연평점,37.18870000,127.32620000,37.69477320,127.17586900
od_007172,8962,wh_3ffb248ed9,cu_6396231f5d,양지RDC,타이어코리아 호평점,37.18870000,127.32620000,37.65055320,127.23537690
od_007173,8967,wh_bfbb93d056,cu_45632f1519,양산RDC,스피드메이트 성주점,35.50868000,129.09203000,35.20968220,128.69630080
od_007174,8971,wh_02a51dc8c8,cu_1cac304b55,대구RDC,오성모터스,35.87466000,128.83482000,35.96595490,129.41007130
od_007175,8980,wh_4d084acb39,cu_c032ffe7cf,시흥RDC,카엔세이프(청라점),37.34485000,126.71229000,37.46395900,126.66730190
od_007176,8990,wh_4d084acb39,cu_45a410aa5b,시흥RDC,㈜티씨에스모터스,37.34485000,126.71229000,37.65075080,126.65469450
od_007177,8992,wh_4d084acb39,cu_d5f0c71bfd,시흥RDC,TIRE PRO 서일산점,37.34485000,126.71229000,37.68418240,126.71785000
od_007178,8999,wh_4d084acb39,cu_4f630ebd7c,시흥RDC,성진카프라자,37.34485000,126.71229000,37.38798620,126.71251000
od_007179,9001,wh_3ffb248ed9,cu_6925b81f9a,양지RDC,타이어테크 양주점(사용금지.폐업),37.18870000,127.32620000,37.80792620,126.99766480
od_007180,9004,wh_3ffb248ed9,cu_921a02c66e,양지RDC,타이어테크 삼성점,37.18870000,127.32620000,37.25620500,127.05348750
od_007181,9009,wh_c6e9f718d4,cu_4774064904,대전RDC,넘버원타워,36.37282000,127.40847000,36.26620490,127.45512760
od_007182,9010,wh_3ffb248ed9,cu_6fc9ab7e50,양지RDC,㈜두승 가든파이브점(폐업),37.18870000,127.32620000,37.47757780,127.12280960
od_007183,9014,wh_81796e2ca5,cu_facf621473,광주RDC,타이어테크 송천역점,35.19687000,126.79322000,35.87290990,127.10681340
od_007184,9018,wh_c6e9f718d4,cu_37d51ccc76,대전RDC,타이어테크 계룡시점,36.37282000,127.40847000,36.27355630,127.25068660
od_007185,9021,wh_4d084acb39,cu_34e6dcc007,시흥RDC,타이어테크 소하점,37.34485000,126.71229000,37.45152460,126.65698400
od_007186,9023,wh_bfbb93d056,cu_157cc78fa3,양산RDC,양산카마스타,35.50868000,129.09203000,35.36953540,129.05212100
od_007187,9026,wh_3ffb248ed9,cu_d8b5bfc5d3,양지RDC,타이어테크 횡성중앙점,37.18870000,127.32620000,37.49154800,127.98901700
od_007188,9027,wh_3ffb248ed9,cu_ff70c438e3,양지RDC,타이어벙커,37.18870000,127.32620000,37.30326000,127.64151000
od_007189,9028,wh_81796e2ca5,cu_41265ed2c2,광주RDC,스피드메이트 금호점,35.19687000,126.79322000,35.12998040,126.84477910
od_007190,9040,wh_3ffb248ed9,cu_7cc05f8f73,양지RDC,타이어테크(동탄점),37.18870000,127.32620000,37.21422900,127.05062340
od_007191,9044,wh_4d084acb39,cu_90e4e9176d,시흥RDC,스피드메이트 아산신창점,37.34485000,126.71229000,36.80889330,126.91632380
od_007192,9047,wh_81796e2ca5,cu_d98f62570f,광주RDC,쉐보레동광주서비스센터 주식회사,35.19687000,126.79322000,35.18938370,126.92794350
od_007193,9048,wh_c6e9f718d4,cu_7ca4201f00,대전RDC,쌍용자동차 서산정비사업소㈜,36.37282000,127.40847000,36.79471000,126.51361000
od_007194,9051,wh_3ffb248ed9,cu_f57e18c63d,양지RDC,타이어테크 원주총판,37.18870000,127.32620000,37.34701450,127.95206800
od_007195,9057,wh_4d084acb39,cu_4cfa7aa495,시흥RDC,타이어테크 석수점,37.34485000,126.71229000,37.42968240,126.90247840
od_007196,9058,wh_4d084acb39,cu_a66ff61355,시흥RDC,한국타이어문산총판(통일로카센타),37.34485000,126.71229000,37.84676300,126.78890500
od_007197,9065,wh_bfbb93d056,cu_5f6585a17a,양산RDC,티스테이션 석전점,35.50868000,129.09203000,35.22801360,128.57539600
od_007198,9066,wh_3ffb248ed9,cu_1b1d775242,양지RDC,스피드메이트 지행점,37.18870000,127.32620000,37.89027930,127.05493350
od_007199,9068,wh_4d084acb39,cu_7edf6bb7e2,시흥RDC,연진카센타,37.34485000,126.71229000,37.45471210,126.66067100
od_007200,9073,wh_3ffb248ed9,cu_d67bf1a7ad,양지RDC,토탈타이어,37.18870000,127.32620000,37.38832780,127.25527400
od_007201,9074,wh_4d084acb39,cu_274ed2709a,시흥RDC,스피드메이트 원효로점,37.34485000,126.71229000,37.53448720,126.95486890
od_007202,9077,wh_4d084acb39,cu_6cca59ce30,시흥RDC,쌍용자동차김포부품대리점,37.34485000,126.71229000,37.64798770,126.67500800
od_007203,9078,wh_4d084acb39,cu_7ff04840b5,시흥RDC,논현고잔서비스프라자,37.34485000,126.71229000,37.38974520,126.71333900
od_007204,9084,wh_02a51dc8c8,cu_f1415151e3,대구RDC,현대오토종합정비,35.87466000,128.83482000,36.05904130,129.34613000
od_007205,9092,wh_02a51dc8c8,cu_d1fa34a5f6,대구RDC,대원모터스,35.87466000,128.83482000,36.01184600,129.36848700
od_007206,9102,wh_4d084acb39,cu_42ceb70bdc,시흥RDC,스피드메이트 증산점,37.34485000,126.71229000,37.58230580,126.90760800
od_007207,9114,wh_4d084acb39,cu_ae074db44a,시흥RDC,OK자동차공업사,37.34485000,126.71229000,37.40601770,126.69548700
od_007208,9117,wh_3ffb248ed9,cu_c5431ad232,양지RDC,휠스타,37.18870000,127.32620000,37.26761300,127.07896700
od_007209,9123,wh_c6e9f718d4,cu_ec5cc3cf61,대전RDC,오토박스 팀 스프린터,36.37282000,127.40847000,36.77293010,127.12779420
od_007210,9125,wh_81796e2ca5,cu_7733980493,광주RDC,태극카센타,35.19687000,126.79322000,35.80522200,126.90939000
od_007211,9126,wh_4d084acb39,cu_fe8b48dfd1,시흥RDC,은성타이어,37.34485000,126.71229000,37.73233630,126.83871880
od_007212,9137,wh_81796e2ca5,cu_506c216dbe,광주RDC,타이어테크석현점,35.19687000,126.79322000,34.82297900,126.42064820
od_007213,9138,wh_3ffb248ed9,cu_827da1ba77,양지RDC,형제렉카,37.18870000,127.32620000,37.88118180,127.18707300
od_007214,9143,wh_02a51dc8c8,cu_b491d2c2d6,대구RDC,주식회사 하나모터스,35.87466000,128.83482000,35.99687400,129.35857300
od_007215,9145,wh_3ffb248ed9,cu_fcb5dcc233,양지RDC,타이어테크 상하점,37.18870000,127.32620000,37.26690180,127.13449840
od_007216,9149,wh_c6e9f718d4,cu_15fae19f4c,대전RDC,자동차병원,36.37282000,127.40847000,36.88814320,126.63648400
od_007217,9153,wh_81796e2ca5,cu_140fd854e5,광주RDC,오토훼미리25시,35.19687000,126.79322000,35.97183970,126.73732600
od_007218,9154,wh_3ffb248ed9,cu_877ae2b4bc,양지RDC,제일자동차중기공장㈜,37.18870000,127.32620000,37.03255460,127.26199700
od_007219,9156,wh_c6e9f718d4,cu_19477c0fa6,대전RDC,좋은타이어㈜ 홍성지점,36.37282000,127.40847000,36.60117110,126.66905630
od_007220,9162,wh_81796e2ca5,cu_74fddffb03,광주RDC,스피드메이트 나주빛가람점,35.19687000,126.79322000,35.02622910,126.79682400
od_007221,9163,wh_3ffb248ed9,cu_de458a507c,양지RDC,주식회사 기흥현대자동차서비스,37.18870000,127.32620000,37.28554300,127.10622900
od_007222,9164,wh_3ffb248ed9,cu_d311db3f7c,양지RDC,타이어테크 의정부동부점,37.18870000,127.32620000,37.73548770,127.05023090
od_007223,9165,wh_3ffb248ed9,cu_552446608d,양지RDC,타이어테크 의정부점,37.18870000,127.32620000,37.73274240,127.04164610
od_007224,9169,wh_4d084acb39,cu_d6e7d6cd79,시흥RDC,스피드메이트 이마트과천점,37.34485000,126.71229000,37.42628940,126.99183600
od_007225,9170,wh_3ffb248ed9,cu_1877786969,양지RDC,아톰서비스,37.18870000,127.32620000,37.25533600,127.11140380
od_007226,9171,wh_02a51dc8c8,cu_7e113809bc,대구RDC,스피드메이트 황금점,35.87466000,128.83482000,35.83916300,128.62524300
od_007227,9174,wh_c6e9f718d4,cu_5465b6bb3c,대전RDC,카뱅크,36.37282000,127.40847000,36.86690310,126.43159760
od_007228,9196,wh_81796e2ca5,cu_d0834c9abc,광주RDC,타이어테크 디오션시티점,35.19687000,126.79322000,35.97546130,126.74086200
od_007229,9201,wh_4d084acb39,cu_b58e6e1499,시흥RDC,타이어킹 도림점,37.34485000,126.71229000,37.41387830,126.72383830
od_007230,9202,wh_3ffb248ed9,cu_e126535c51,양지RDC,서광자동차정비,37.18870000,127.32620000,37.44333850,127.13043300
od_007231,9213,wh_3ffb248ed9,cu_7e153af9fe,양지RDC,타이어테크(가평점),37.18870000,127.32620000,37.82486330,127.51081520
od_007232,9221,wh_3ffb248ed9,cu_9fe8433698,양지RDC,주식회사 파파,37.18870000,127.32620000,37.20246110,127.01040110
od_007233,9222,wh_81796e2ca5,cu_50523d4712,광주RDC,성일모터스,35.19687000,126.79322000,35.61375590,126.66950300
od_007234,9227,wh_3ffb248ed9,cu_5e0058de01,양지RDC,타이어테크 동수원ic점,37.18870000,127.32620000,37.29584120,127.04577530
od_007235,9231,wh_4d084acb39,cu_60f44d0381,시흥RDC,스피드메이트 광명소하점,37.34485000,126.71229000,37.44778820,126.88828570
od_007236,9234,wh_c6e9f718d4,cu_41ff54bc57,대전RDC,한국카,36.37282000,127.40847000,36.08347190,126.69132100
od_007237,9237,wh_dd5949aedd,cu_8312fdf7d4,제주RDC,남원점기아오토큐,33.51381000,126.56252000,33.26381470,126.62377900
od_007238,9238,wh_4d084acb39,cu_bc101dcf70,시흥RDC,차사랑모터스,37.34485000,126.71229000,37.38818000,126.71730400
od_007239,9243,wh_4d084acb39,cu_ea77e00784,시흥RDC,세진기업,37.34485000,126.71229000,37.42967800,126.90466700
od_007240,9251,wh_bfbb93d056,cu_4103307ae1,양산RDC,울주라이프,35.50868000,129.09203000,35.41696320,129.27275270
od_007241,9253,wh_3ffb248ed9,cu_3404e664e7,양지RDC,비타민 타이어,37.18870000,127.32620000,37.60604700,127.18555800
od_007242,9263,wh_e15778e6d2,cu_f657d2943c,강릉RDC,타이어테크 동해점,37.69426000,128.89691000,37.49714090,129.10887840
od_007243,9265,wh_4d084acb39,cu_a4bbd17b12,시흥RDC,검단타이어,37.34485000,126.71229000,37.61936020,126.69024240
od_007244,9272,wh_3ffb248ed9,cu_7f6034d6ad,양지RDC,수원자동차공업사,37.18870000,127.32620000,37.64172510,127.02146000
od_007245,9278,wh_4d084acb39,cu_fe50fad49f,시흥RDC,문산지정서비스(GM),37.34485000,126.71229000,37.84954110,126.79430900
od_007246,9280,wh_3ffb248ed9,cu_653ef60bd1,양지RDC,TS강동점,37.18870000,127.32620000,37.53513240,127.14609100
od_007247,9283,wh_4d084acb39,cu_07af20da4c,시흥RDC,그린모터스,37.34485000,126.71229000,37.49935570,126.55493500
od_007248,9289,wh_81796e2ca5,cu_463f211a26,광주RDC,스피드메이트 순천신대점,35.19687000,126.79322000,34.93554560,127.54854400
od_007249,9290,wh_4d084acb39,cu_efea6b759b,시흥RDC,희원상사(주),37.34485000,126.71229000,37.58901092,127.04231250
od_007250,9292,wh_02a51dc8c8,cu_ab0b86bef6,대구RDC,타이어프로(LKP타이어),35.87466000,128.83482000,36.02037880,129.36956100
od_007251,9293,wh_4d084acb39,cu_5bcd103032,시흥RDC,타이어킹 광명,37.34485000,126.71229000,37.48278000,126.75606600
od_007252,9294,wh_bfbb93d056,cu_11bb902a60,양산RDC,스피드메이트 거제수월점,35.50868000,129.09203000,34.89323300,128.64014200
od_007253,9297,wh_81796e2ca5,cu_c89dd99556,광주RDC,타이어테크 하당점,35.19687000,126.79322000,34.80139190,126.41383320
od_007254,9298,wh_3ffb248ed9,cu_a5ea756b42,양지RDC,T-스테이션 신암사점,37.18870000,127.32620000,37.55413340,127.13415130
od_007255,9302,wh_81796e2ca5,cu_7e20958021,광주RDC,주식회사 365타이어씨티,35.19687000,126.79322000,35.81916360,127.16159200
od_007256,9304,wh_81796e2ca5,cu_7b422d0464,광주RDC,"한국타이어T""station서군산점",35.19687000,126.79322000,35.97582410,126.73370900
od_007257,9310,wh_3ffb248ed9,cu_6f6ad15f16,양지RDC,탄벌,37.18870000,127.32620000,37.41820040,127.24479000
od_007258,9311,wh_c6e9f718d4,cu_5aaccc522f,대전RDC,현대오토킹,36.37282000,127.40847000,36.81540610,126.43968200
od_007259,9313,wh_4d084acb39,cu_51a29caca2,시흥RDC,스피드메이트 간석점,37.34485000,126.71229000,37.46762000,126.69930700
od_007260,9320,wh_c6e9f718d4,cu_e510105aae,대전RDC,주식회사 하나1급종합정비,36.37282000,127.40847000,36.64630000,127.41447500
od_007261,9325,wh_02a51dc8c8,cu_c85589801f,대구RDC,스피드메이트 달구벌점,35.87466000,128.83482000,35.86332570,128.57579600
od_007262,9326,wh_02a51dc8c8,cu_116eeac931,대구RDC,스피드메이트 북비산점,35.87466000,128.83482000,35.87860070,128.55079800
od_007263,9328,wh_4d084acb39,cu_afd30e686e,시흥RDC,대야사,37.34485000,126.71229000,37.65561460,127.17618950
od_007264,9329,wh_81796e2ca5,cu_aa3233b4e0,광주RDC,타이어마켓,35.19687000,126.79322000,34.95550880,127.49297940
od_007265,9330,wh_bfbb93d056,cu_d74740997b,양산RDC,타이어테크 산호점,35.50868000,129.09203000,35.21562930,128.58448150
od_007266,9331,wh_4d084acb39,cu_300686c4c1,시흥RDC,애니카랜드 성산점,37.34485000,126.71229000,37.56772560,126.90726470
od_007267,9332,wh_bfbb93d056,cu_611daa7010,양산RDC,스피드메이트 덕천화명점,35.50868000,129.09203000,35.22000380,129.00578330
od_007268,9333,wh_02a51dc8c8,cu_011b17b7d4,대구RDC,스피드메이트대구태전점,35.87466000,128.83482000,35.91624840,128.55094500
od_007269,9339,wh_3ffb248ed9,cu_69108dbd60,양지RDC,스피드메이트 장안점,37.18870000,127.32620000,37.56787490,127.06325300
od_007270,9340,wh_3ffb248ed9,cu_b23d5ec1a4,양지RDC,스피드메이트 신시가지점,37.18870000,127.32620000,37.73323950,127.04506900
od_007271,9341,wh_81796e2ca5,cu_c6ee77728c,광주RDC,스피드메이트 광주월산점,35.19687000,126.79322000,35.13998050,126.89439700
od_007272,9343,wh_3ffb248ed9,cu_646048fa67,양지RDC,마스타자동차공업사,37.18870000,127.32620000,37.60486130,127.04006800
od_007273,9345,wh_4d084acb39,cu_c24c2fc139,시흥RDC,오토스타 공업사,37.34485000,126.71229000,37.49301580,126.88755130
od_007274,9346,wh_02a51dc8c8,cu_edef4d74b8,대구RDC,성우자동차정비,35.87466000,128.83482000,36.04864740,129.35146900
od_007275,9347,wh_02a51dc8c8,cu_b2312836b0,대구RDC,스피드메이트 포항신덕점,35.87466000,128.83482000,36.08719040,129.38888100
od_007276,9348,wh_02a51dc8c8,cu_b79cfa2e18,대구RDC,타이어뱅크(주) 대명점,35.87466000,128.83482000,35.83841290,128.56293400
od_007277,9352,wh_3ffb248ed9,cu_3bee846f30,양지RDC,주식회사 휠09,37.18870000,127.32620000,37.28712860,127.09901950
od_007278,9360,wh_3ffb248ed9,cu_368d94dab9,양지RDC,아마존컴퍼니,37.18870000,127.32620000,37.67991880,127.20773400
od_007279,9365,wh_02a51dc8c8,cu_758a20ec51,대구RDC,타이어테크 포항남구점,35.87466000,128.83482000,35.99439040,129.40101150
od_007280,9366,wh_c6e9f718d4,cu_e37b19a15e,대전RDC,스피드메이트 오류점,36.37282000,127.40847000,36.32807420,127.40227600
od_007281,9367,wh_c6e9f718d4,cu_ecf75cf209,대전RDC,스피드메이트 도안예성점,36.37282000,127.40847000,36.34769920,127.34835900
od_007282,9369,wh_02a51dc8c8,cu_d160819145,대구RDC,넥센타이어 경주센터,35.87466000,128.83482000,35.87733350,129.22341360
od_007283,9378,wh_4d084acb39,cu_32b5cb9c6d,시흥RDC,거성자동차공업사,37.34485000,126.71229000,37.73496100,126.75392400
od_007284,9382,wh_4d084acb39,cu_520accf1a3,시흥RDC,삼화모터스,37.34485000,126.71229000,37.33267300,126.82198200
od_007285,9384,wh_3ffb248ed9,cu_1afee5934f,양지RDC,르노삼성자동차지정정비코너 명일점,37.18870000,127.32620000,37.54668410,127.14533300
od_007286,9387,wh_bfbb93d056,cu_16b01b63b1,양산RDC,㈜동일리조트,35.50868000,129.09203000,35.49690630,129.10305500
od_007287,9388,wh_3ffb248ed9,cu_d1d5bd5d8f,양지RDC,코리아모터스,37.18870000,127.32620000,37.24337940,127.43036800
od_007288,9389,wh_3ffb248ed9,cu_6c68cd32ad,양지RDC,천지카 서비스,37.18870000,127.32620000,37.36845600,127.14535300
od_007289,9394,wh_4d084acb39,cu_0d007158da,시흥RDC,타이어하그네(관악점),37.34485000,126.71229000,37.48031570,126.89987800
od_007290,9405,wh_bfbb93d056,cu_7bd42f4a4e,양산RDC,대중모터스,35.50868000,129.09203000,35.38031750,129.04653830
od_007291,9417,wh_4d084acb39,cu_9aa80f3288,시흥RDC,삼보자동차공업사,37.34485000,126.71229000,37.56497290,126.92774130
od_007292,9423,wh_4d084acb39,cu_cea3f88e57,시흥RDC,타이어프로보라매점,37.34485000,126.71229000,37.48732250,126.93341600
od_007293,9424,wh_4d084acb39,cu_79fa52a436,시흥RDC,주식회사 금호타이어강서사,37.34485000,126.71229000,37.55894850,126.85790411
od_007294,9425,wh_4d084acb39,cu_ba18663af2,시흥RDC,강서종합타이어판매㈜,37.34485000,126.71229000,37.52693450,126.85752700
od_007295,9428,wh_3ffb248ed9,cu_ad4b79bb6d,양지RDC,스피드메이트 병점점,37.18870000,127.32620000,37.21294120,127.03651020
od_007296,9434,wh_bfbb93d056,cu_bd361a0cb9,양산RDC,스피드메이트동김해점,35.50868000,129.09203000,35.22772890,128.89298800
od_007297,9437,wh_3ffb248ed9,cu_757e7a577f,양지RDC,타이어마트,37.18870000,127.32620000,37.14793210,128.20820200
od_007298,9439,wh_bfbb93d056,cu_eb8fee152f,양산RDC,울산판매,35.50868000,129.09203000,35.55567000,129.32536300
od_007299,9440,wh_4d084acb39,cu_790122f678,시흥RDC,경성자동차공업사,37.34485000,126.71229000,37.47376100,126.89492400
od_007300,9442,wh_4d084acb39,cu_52bc4fb650,시흥RDC,공항타이어나라,37.34485000,126.71229000,37.57319480,126.80378200
od_007301,9453,wh_4d084acb39,cu_e606f5ee09,시흥RDC,현대자동차공업사,37.34485000,126.71229000,37.52990190,126.89440300
od_007302,9460,wh_4d084acb39,cu_eb7485857b,시흥RDC,태영상사,37.34485000,126.71229000,37.71100830,126.78825400
od_007303,9461,wh_3ffb248ed9,cu_e4cb08679b,양지RDC,타이어프로(태장점),37.18870000,127.32620000,37.37987000,127.94872700
od_007304,9462,wh_e15778e6d2,cu_04c9a07c9e,강릉RDC,용일카,37.69426000,128.89691000,37.00220700,129.40087100
od_007305,9463,wh_4d084acb39,cu_f98e6ef870,시흥RDC,타이어프로동교동삼거리점,37.34485000,126.71229000,37.56004700,126.92684300
od_007306,9464,wh_4d084acb39,cu_eeb3fe09f4,시흥RDC,숭실총판,37.34485000,126.71229000,37.49989120,126.95083200
od_007307,9472,wh_3ffb248ed9,cu_994ce99a9d,양지RDC,타이어프로 잠실점,37.18870000,127.32620000,37.50758750,127.10451900
od_007308,9479,wh_4d084acb39,cu_80340f1dc4,시흥RDC,넥센타이어 양평동직영점,37.34485000,126.71229000,37.53551730,126.89686200
od_007309,9493,wh_3ffb248ed9,cu_9ef24b01e0,양지RDC,타이어테크 보라점(RC),37.18870000,127.32620000,37.25621500,127.10490500
od_007310,9499,wh_4d084acb39,cu_27db9ff091,시흥RDC,타이어프로 봉천점,37.34485000,126.71229000,37.48132300,126.95438300
od_007311,9500,wh_4d084acb39,cu_db7ab6c668,시흥RDC,제일타이어,37.34485000,126.71229000,37.55800760,126.81141600
od_007312,9501,wh_4d084acb39,cu_e67f8dadb9,시흥RDC,타이어하그네(안양점),37.34485000,126.71229000,37.38078080,126.95883800
od_007313,9506,wh_02a51dc8c8,cu_ea18ec29e0,대구RDC,더블에이치타이어,35.87466000,128.83482000,35.90861060,128.61361200
od_007314,9512,wh_81796e2ca5,cu_18a4a41ecc,광주RDC,스피드메이트 동광양점,35.19687000,126.79322000,34.94374800,127.69347000
od_007315,9516,wh_c6e9f718d4,cu_271ddca979,대전RDC,대광모터스,36.37282000,127.40847000,36.08333060,126.80316900
od_007316,9522,wh_4d084acb39,cu_5e614bb5cf,시흥RDC,승진운수 (자),37.34485000,126.71229000,37.84458320,126.80863800
od_007317,9528,wh_4d084acb39,cu_cb6b0d514b,시흥RDC,(주)타이어넘버원 석수지점,37.34485000,126.71229000,37.42967800,126.90466700
od_007318,9529,wh_fcbbc00221,cu_c3401a698b,언양RDC,현대자동차(주) 전주공장,35.50868000,129.09203000,35.94925710,127.13302060
od_007319,9531,wh_3ffb248ed9,cu_d984ba944a,양지RDC,문화카센타,37.18870000,127.32620000,37.25577940,127.10512100
od_007320,9544,wh_3ffb248ed9,cu_cf76577f15,양지RDC,서현세차장,37.18870000,127.32620000,37.38420350,127.13184400
od_007321,9548,wh_3ffb248ed9,cu_721e61cd19,양지RDC,프라임정비센타,37.18870000,127.32620000,37.53493700,127.09570900
od_007322,9555,wh_02a51dc8c8,cu_5f3f932863,대구RDC,스피드메이트 김천덕곡점,35.87466000,128.83482000,36.11626400,128.15418900
od_007323,9560,wh_81796e2ca5,cu_426952462b,광주RDC,더타이어샵 서천점,35.19687000,126.79322000,35.96851580,126.73808000
od_007324,9563,wh_c6e9f718d4,cu_01b63ec112,대전RDC,성일자동차공업사,36.37282000,127.40847000,36.01403200,126.69915000
od_007325,9564,wh_3ffb248ed9,cu_53d102d4ba,양지RDC,타이어 코리아 별내갈매점,37.18870000,127.32620000,37.63945070,127.12008700
od_007326,9568,wh_c6e9f718d4,cu_1f3441f91b,대전RDC,모두타이어,36.37282000,127.40847000,36.60521300,126.66413200
od_007327,9577,wh_02a51dc8c8,cu_e113b82729,대구RDC,광동상사,35.87466000,128.83482000,35.98865420,129.35908900
od_007328,9578,wh_81796e2ca5,cu_c3167d2a5f,광주RDC,타이어테크 용봉점(대건),35.19687000,126.79322000,35.18184400,126.89872100
od_007329,9579,wh_bfbb93d056,cu_d6fdcc3e12,양산RDC,탱크카부분정비,35.50868000,129.09203000,35.54724100,129.34368400
od_007330,9581,wh_bfbb93d056,cu_371505a258,양산RDC,쌍용자동차영도서비스프라자,35.50868000,129.09203000,35.09629370,129.06301600
od_007331,9582,wh_bfbb93d056,cu_e22a0a3afe,양산RDC,타이어테크 장평점,35.50868000,129.09203000,34.89291600,128.61638200
od_007332,9583,wh_c6e9f718d4,cu_f0d0fed129,대전RDC,논산타이어(시청점),36.37282000,127.40847000,36.17159100,127.10102400
od_007333,9585,wh_e15778e6d2,cu_e15e5f8e02,강릉RDC,현대부분정비,37.69426000,128.89691000,38.10413800,127.99089300
od_007334,9589,wh_81796e2ca5,cu_60e68ef91c,광주RDC,카카오타이어,35.19687000,126.79322000,35.22113800,126.87584000
od_007335,9590,wh_3ffb248ed9,cu_0800dcf7d2,양지RDC,스피드메이트 신갈점,37.18870000,127.32620000,37.27175390,127.10517370
od_007336,9600,wh_4d084acb39,cu_b097d20cbd,시흥RDC,스피드메이트 서울 SK OK 점,37.34485000,126.71229000,37.54581000,126.88143000
od_007337,9603,wh_3ffb248ed9,cu_9fa60bbddb,양지RDC,서울타이어,37.18870000,127.32620000,37.50545000,127.14255680
od_007338,9606,wh_c6e9f718d4,cu_e1fbb1bf5c,대전RDC,타이어캠프 대천점,36.37282000,127.40847000,36.34750640,126.60414400
od_007339,9608,wh_3ffb248ed9,cu_eabc06055c,양지RDC,문창준 타이어,37.18870000,127.32620000,37.39969200,127.27246900
od_007340,9609,wh_02a51dc8c8,cu_33ffb86780,대구RDC,티스테이션 화개점,35.87466000,128.83482000,36.41719670,129.36780300
od_007341,9615,wh_4d084acb39,cu_60d598fba4,시흥RDC,주식회사 티스테이션 영등포점,37.34485000,126.71229000,37.52568670,126.90668300
od_007342,9618,wh_4d084acb39,cu_9c07cac16d,시흥RDC,타이어 신발보다 싼 곳(김정임),37.34485000,126.71229000,37.76571700,126.76897900
od_007343,9622,wh_bfbb93d056,cu_59ca801112,양산RDC,대왕카서비스,35.50868000,129.09203000,35.18584710,129.08742700
od_007344,9623,wh_4d084acb39,cu_0099384275,시흥RDC,스피드메이트강서해바라기점,37.34485000,126.71229000,37.54924000,126.84695000
od_007345,9629,wh_4d084acb39,cu_3ff8fce17c,시흥RDC,하나로넥션 주식회사,37.34485000,126.71229000,37.46299200,127.04341300
od_007346,9631,wh_bfbb93d056,cu_03387c099a,양산RDC,스피드메이트 부산신평점,35.50868000,129.09203000,35.08954900,128.96557500
od_007347,9636,wh_3ffb248ed9,cu_6c3aa43621,양지RDC,대한모터스,37.18870000,127.32620000,37.90660900,127.73093600
od_007348,9647,wh_3ffb248ed9,cu_af77ee5ce1,양지RDC,타이어테크 동송점,37.18870000,127.32620000,38.20068300,127.22247900
od_007349,9648,wh_3ffb248ed9,cu_c5f5e25bd9,양지RDC,타이어명가 미아점,37.18870000,127.32620000,37.61094300,127.03446800
od_007350,9651,wh_bfbb93d056,cu_85e05a80bd,양산RDC,넥센타이어달동점,35.50868000,129.09203000,35.53536410,129.31846100
od_007351,9652,wh_81796e2ca5,cu_f5879d6a7e,광주RDC,타이어스토리하남점,35.19687000,126.79322000,35.17724000,126.80769800
od_007352,9655,wh_02a51dc8c8,cu_71f87be8d1,대구RDC,현대택시(주),35.87466000,128.83482000,35.87307900,129.21668200
od_007353,9661,wh_3ffb248ed9,cu_08f7886215,양지RDC,(자)오성운수,37.18870000,127.32620000,37.12475270,127.62944400
od_007354,9662,wh_3ffb248ed9,cu_19168586a7,양지RDC,타이어하그네(기흥점),37.18870000,127.32620000,37.23158800,127.06614800
od_007355,9663,wh_4d084acb39,cu_3f07815a12,시흥RDC,오토월드,37.34485000,126.71229000,37.60274520,126.64842300
od_007356,9665,wh_4d084acb39,cu_42d4e874ea,시흥RDC,타이어 e뱅크,37.34485000,126.71229000,37.60394570,126.86682760
od_007357,9668,wh_bfbb93d056,cu_29b9d0b604,양산RDC,타이어테크 부산점(사용금지),35.50868000,129.09203000,35.15861100,129.05009700
od_007358,9675,wh_c6e9f718d4,cu_c6eeae858a,대전RDC,삼성자동차공업사,36.37282000,127.40847000,36.14206720,127.10193600
od_007359,9681,wh_3ffb248ed9,cu_af105f298c,양지RDC,우선타이어공업사,37.18870000,127.32620000,37.51580260,127.22370600
od_007360,9685,wh_4d084acb39,cu_82e1a95838,시흥RDC,아이피모터스,37.34485000,126.71229000,37.41534200,126.72642800
od_007361,9689,wh_bfbb93d056,cu_8d4e44fd22,양산RDC,주식회사 유익모터스,35.50868000,129.09203000,35.19759500,129.09606800
od_007362,9691,wh_bfbb93d056,cu_d507993fa1,양산RDC,스피드메이트 정관 메가박스점,35.50868000,129.09203000,35.31968100,129.17760800
od_007363,9697,wh_3ffb248ed9,cu_c3cbfd3db9,양지RDC,타이어세상,37.18870000,127.32620000,37.35539800,127.92756600
od_007364,9712,wh_3ffb248ed9,cu_62412a0516,양지RDC,타이어프로 구성역점,37.18870000,127.32620000,37.29771900,127.10899000
od_007365,9713,wh_bfbb93d056,cu_79a50a00ed,양산RDC,티스테이션 창원도계점,35.50868000,129.09203000,35.25960590,128.63289000
