customer_id,customer_name,customer_address,customer_original_address_sap,customer_lat,customer_lon
cu_8489477a87,카젠용흥점 렌탈,경상북도 포항시 북구 새천년대로 703,경상북도 포항시 북구 새천년대로 703,36.03590400,129.35855800
cu_60bf021ac9,카젠자동차공업사,인천광역시 서구 648-5,인천광역시 서구 648-5,37.55871000,126.67336000
cu_7b1148f65a,카젠화봉점,울산광역시 북구 381-11,울산광역시 북구 381-11,35.58223000,129.36441000
cu_5686c240e6,카카오모터스,강원도 강릉시 원대로 55,강원도 강릉시 원대로 55,37.75964820,128.88137100
cu_60e68ef91c,카카오타이어,광주광역시 북구 용두마을길39번길 15,광주광역시 북구 용두마을길39번길 15,35.22113800,126.87584000
cu_757e8d11bf,카카오토,경기도 양평군 양평읍 중앙로 111,경기도 양평군 양평읍 중앙로 111,37.49378000,127.50144100
cu_f2924e70dd,카크리닉,경기도 광명시 철산동 66-19,경기도 광명시 66-19,37.48465000,126.86657000
cu_8cae135fa2,카튠샾,광주광역시 북구 금남로 68-1,광주광역시 북구 금남로 68-1,35.15786180,126.90323100
cu_9b946ab5fa,카페용강점,경상북도 경주시 용강동 1359-1,경상북도 경주시 1359-1,35.86087000,129.22391000
cu_fa75d4aa7a,카페용강점 렌탈,경상북도 경주시 용강동 1359-1,경상북도 경주시 용강동 1359-1,35.86087000,129.22391000
cu_0b60eb8d52,카프로,대전광역시 서구 229-8,대전광역시 서구 229-8,36.31245000,127.36896000
cu_1edde23864,카프로,경기도 고양시 덕양구 766-2,경기도 고양시 덕양구 766-2,37.61304000,126.83561000
cu_60b65c62f2,카프로 성수자동차,충청북도 청원군 남이면 척산리 645-2,충청북도 청주시 서원구 남이면 척산리 645-2,36.56256000,127.43033000
cu_0ef847ffc8,카프자동차정비(사용금지),충청남도 천안시 서북구 604-13,충청남도 천안시 서북구 604-13,36.82536000,127.10707000
cu_c85c93d108,카프자동차정비㈜,충청남도 천안시 서북구 음봉로 909-33,충청남도 천안시 서북구 909-33,36.82631900,127.10661200
cu_8137bdf285,카플러스,경기도 수원시 장안구 76-1,경기도 수원시 장안구 76-1,37.31995000,126.98843000
cu_d76f8a81a4,카플러스,서울특별시 마포구 상수동 354-14,서울특별시 마포구 354-14,37.54512000,126.92455000
cu_9817221285,칼무역,경기도 남양주시 와부읍 도심길 13,경기도 남양주시 와부읍 도심길 13,37.58533300,127.21697000
cu_f68c55a4e7,캠버리무역 주식회사,인천광역시 남동구 간석동 인천광역시 남동구 석정로 562,인천광역시 남동구 인천광역시 남동구 석정로 562,37.46561000,126.71097000
cu_271ae50fdf,캠버리무역주식회사,인천광역시 서구 오류동 1469-3,인천광역시 서구 1469-3,37.56635000,126.59266000
cu_2bfbb19d28,캠프카종합정비센타 렌탈,충청북도 청주시 청원구 내덕동 410-5번지,충청북도 청주시 청원구 내덕동 410-5번지,36.66074900,127.49097400
cu_d465237777,캡틴 렌탈,경상북도 포항시 북구 흥해읍 옥성리 200,경상북도 포항시 북구 흥해읍 옥성리 200,36.10472380,129.32622850
cu_39e21aa17d,케이(K)모터스,경기도 이천시 마장면 오천로 88,경기도 이천시 마장면 오천로 88,37.24989730,127.35575500
cu_95f4922217,케이넌 모터스,서울특별시 강남구 논현동 107-37 1층,서울특별시 강남구 107-37 1층,37.51742000,127.03669000
cu_eb33aa28f7,케이모터스,경기도 성남시 중원구 산성대로 430-1,경기도 성남시 중원구 산성대로 430-1,37.45011470,127.15959100
cu_374c11116a,케이비 (KB) 타이어테크,경상북도 영천시 강변로 8,경상북도 영천시 8,35.96679000,128.92916000
cu_550c025da3,케이비 밸브 주식회사,경상남도 김해시 상동면 205-3,경상남도 김해시 상동면 205-3,35.30772000,128.93044000
cu_8fd9a4a9d0,케이비(KB)모터스,전라남도 광양시 중마로 500(중동),전라남도 광양시 중마로 500(중동),34.93998200,127.70105200
cu_2e49cc1f99,케이식스자동차정비공업사,경기도 평택시 팽성읍 안정순환로 14,경기도 평택시 팽성읍 안정순환로 14,36.95350790,127.05232200
cu_b2f0f941d2,케이아이오 오일 모터스,전라남도 순천시 백강로 77,전라남도 순천시 백강로 77,34.94011400,127.52222700
cu_b7a257d97c,케이에스택시 (주),대구광역시 수성구 희망로 226,대구광역시 수성구 희망로 226,35.84612930,128.62341400
cu_739fae6457,케이엠인터내셔날,광주광역시 서구 114,광주광역시 서구 114,35.15325000,126.84462000
cu_887e380cca,케이원모터스,대전광역시 유성구 313-3,대전광역시 유성구 313-3,36.31257000,127.32026000
cu_e6e2de689f,케이월드타이어,전라북도 군산시 미성로 554,전라북도 군산시 미성로 554,35.95402260,126.68183000
cu_614fa0db95,케이인터내셔널 주식회사,경기도 남양주시 진건읍 고재로9번길 7,경기도 남양주시 진건읍 고재로9번길 7,37.63804000,127.16607000
cu_93c063a11c,케이제이모터스,서울특별시 강남구 98-10,서울특별시 강남구 98-10,37.51999000,127.03546000
cu_3fd1297c12,케이지모빌리티 강진 서비스프라자,전라남도 강진군 강진읍 평동리 276-16,전라남도 강진군 강진읍 평동리 276-16,34.63328000,126.76214000
cu_6399a96993,케이지모빌리티 거제서비스프라자,경상남도 거제시 신현읍 수월리 1043-78,경상남도 거제시 1043-78,34.89445000,128.64203000
cu_67438f1986,케이지모빌리티 광명 옥길 서비스프라자,경기도 광명시 금오로 823,경기도 광명시 금오로 823,37.47235520,126.83922800
cu_1d716d100a,케이지모빌리티 논현고잔 서비스프라자,인천광역시 남동구 앵고개로 677(고잔동),인천광역시 남동구 맹고개로 677(고잔동),37.38974520,126.71333900
cu_f0d955fc1c,케이지모빌리티 동두천서비스프라자,경기도 동두천시 평화로 2105,경기도 동두천시 평화로 2105,37.87559410,127.05715600
cu_def0b2fa21,케이지모빌리티 북양주정비센터㈜,경기도 양주시 부흥로 2260,경기도 양주시 부흥로 2260,37.80864870,127.10458400
cu_9a4523331c,케이지모빌리티 서산정비사업소 주식회사,충청남도 서산시 음암면 신장리 656-2,충청남도 서산시 음암면 신장리 656-2,36.79471000,126.51361000
cu_715f977192,케이지모빌리티 속초조양서비스프라자,강원도 속초시 소평로 135,강원도 속초시 소평로 135,38.18984800,128.57419300
cu_6032fa7a7e,케이지모빌리티 안동정비센터,경상북도 안동시 풍산읍 금당길 8,경상북도 안동시 풍산읍 금당길 8,36.58952640,128.63383100
cu_38c97fe304,케이지모빌리티 안산정비사업소(주),경기도 안산시 상록구 본오동 729,경기도 안산시 상록구 본오동 729,37.29279980,126.87582700
cu_b70c41e662,케이지모빌리티 안성서비스 프라자,경기도 안성시 중앙로 127,경기도 안성시 중앙로 127,37.01268060,127.24326600
cu_380b671866,케이지모빌리티 안성서비스프라자(사용금지),경기도 안성시 신건지동 84,경기도 안성시 84,37.01267000,127.24330000
cu_5f24a67fda,케이지모빌리티 안중서비스프라자,경기도 평택시 안중읍 654외 2필지,경기도 평택시 안중읍 654외 2필지,36.98578000,126.93171000
cu_b4047e5342,케이지모빌리티 양재서비스프라자,서울특별시 서초구 동산로13길 30-2,서울특별시 서초구 30-2,37.50449000,126.99444000
cu_addcd6dc03,케이지모빌리티 양주서비스 프라자,경기도 양주시 덕정동 222-6,경기도 양주시 222-6,37.83802000,127.06366000
cu_35a76b88a5,케이지모빌리티 오정서비스 프라자,경기도 부천시 오정구 내동 삼작로 184,경기도 부천시 오정구 184,37.51987110,126.78172800
cu_fba5c3c3ab,케이지모빌리티 오정서비스 프라자,경기도 부천시 오정구 삼작로 184,경기도 부천시 오정구 삼작로 184,37.51987110,126.78172800
cu_ee6815950a,케이지모빌리티 일죽서비스프라자,경기도 안성시 일죽면 금일로 413,경기도 안성시 일죽면 금일로 413,37.08874630,127.47652000
cu_4d8d369ae9,케이지모빌리티 정관서비스 프라자,부산광역시 기장군 정관면 정관산업로 1123,부산광역시 기장군 정관면 정관산업로 1123,35.31536330,129.17512900
cu_673736e36e,케이지모빌리티 주식회사 (KG Mobility Corp,경기도 평택시 칠괴동 150-3,경기도 평택시 150-3,37.02843000,127.09297000
cu_a2aad03f43,케이지모빌리티 청양서비스프라자,충청남도 청양군 청양읍 월촌길 73,충청남도 청양군 청양읍 월촌길 73,36.45245700,126.81466000
cu_18771f2568,케이지모빌리티 평창서비스프라자,강원도 평창군 진부면 진부중앙로 161,강원도 평창군 진부면 진부중앙로 161,37.64498200,128.56256400
cu_10360af72b,케이지모빌리티 화천서비스 프라자,강원도 화천군 하남면 용암리 1126-9번지,강원도 화천군 하남면 용암리 1126-9번지,38.09193500,127.69863800
cu_2a914ce97d,케이지모빌리티(주)천안물류센타,충청남도 천안시 서북구 성거읍 오색당리 132-7,충청남도 천안시 서북구 성거읍 오색당리 132-7,36.89344000,127.19230000
cu_d91b2456f1,케이지모빌리티㈜천안물류센터 (도우부품상사),경상남도 사천시 정동면 282 (항공로 21),경상남도 사천시 정동면 282 (항공로 21),35.08278000,128.09123000
cu_564db1c684,케이지모빌리티㈜천안물류센터 (케이지모빌리티포항부품대리점,경상북도 포항시 남구 대잠동 909-17,경상북도 포항시 남구 909-17,36.01283530,129.34307500
cu_41d60ffe48,케이지모빌리티강릉정비사업소(주),강원도 강릉시 입암동 21-26,강원도 강릉시 21-26,37.76654000,128.92359000
cu_36d067ef27,케이지모빌리티강서정비센터,서울특별시 강서구 남부순환로 223-11,서울특별시 강서구 남부순환로 223-11,37.54605020,126.82217400
cu_7d682a39a2,케이지모빌리티곤지암서비스프라자,경기도 광주시 곤지암읍 경충대로 511,경기도 광주시 곤지암읍 경충대로 511,37.34528950,127.34954400
cu_8f619172bc,케이지모빌리티광주사업소(주),광주광역시 남구 송하동 218-39,광주광역시 남구 218-39,35.10982000,126.88649000
cu_7f38dc9e18,케이지모빌리티광주서비스프라자,경기도 광주시 송정동 63-7외 2필지,경기도 광주시 송정동 63-7외 2필지,37.41342000,127.25899000
cu_a250cb2909,케이지모빌리티광주정비사업소,광주광역시 남구 서문대로499번길 26,광주광역시 남구 서문대로499번길 26,35.10992180,126.88641800
cu_33c26bb44f,케이지모빌리티교하서비스프라자,경기도 파주시 연다산동 1740-10번지,경기도 파주시 1740-10번지,37.74510360,126.70963000
cu_556291242f,케이지모빌리티구례서비스프라자,전라남도 구례군 구례읍 116-5,전라남도 구례군 구례읍 116-5,35.20871000,127.46318000
cu_d1df718392,케이지모빌리티구리서비스프라자,경기도 구리시 교문동 305-34,경기도 구리시 교문동 305-34,37.60136000,127.12267000
cu_0e767f520b,케이지모빌리티기흥서비스프라자,경기도 용인시 기흥구 상갈동 123-13,경기도 용인시 기흥구 상갈동 123-13,37.26993000,127.10899000
cu_4b609a4eba,케이지모빌리티김포사업소(주),경기도 김포시 걸포동 387-152 (감암로 53),경기도 김포시 661-11번지,37.63581740,126.71016000
cu_c77503fded,케이지모빌리티김해정비사업소(주),경남 김해시 장유면 유하리 437,경상남도 합천군 초계면 437,35.21736550,128.81467000
cu_6d1677acf1,케이지모빌리티남구서비스프라자,부산광역시 남구 유엔로 67,부산광역시 남구 대연동 568-14,35.12840200,129.08409600
cu_14ed6e83d7,케이지모빌리티남양주서비스프라자(주),경기도 남양주시 금곡동 669-5,경기도 남양주시 금곡동 669-5,37.62943000,127.20334000
cu_41c8999443,케이지모빌리티남해서비스프라자,경상남도 남해군 남해읍 스포츠로 108,경상남도 남해군 이동면 스포츠로 108,34.82711940,127.89170500
cu_db2c04d88f,케이지모빌리티논산서비스프라자,충청남도 논산시 강산동 123-1,충청남도 논산시 덕지동 29,36.18568560,127.09025200
cu_a49c151e70,케이지모빌리티논현서비스프라자,서울특별시 강남구 논현동 221-1,서울특별시 강남구 221-1,37.51078190,127.03286000
cu_85b78fa10d,케이지모빌리티담양서비스프라자,전라남도 담양군 담양읍 5길 33-6,전라남도 담양군 담양읍 5길 33-6,35.31842000,126.98566000
cu_00dcac6173,케이지모빌리티대전서비스센터(자재과),대전광역시 대덕구 상서동 315번지,대전광역시 대덕구 315번지,36.42844400,127.42339800
cu_edcd65e0b5,케이지모빌리티덕소서비스프라자,경기도 남양주시 와부읍 1139-1,경기도 남양주시 와부읍 1139-1,37.58533000,127.21697000
cu_3b4bee1495,케이지모빌리티동부정비사업소(주),경기도 남양주시 도농동 323-5,경기도 남양주시 도농동 323-5,37.61034000,127.14948000
cu_eedfde75a8,케이지모빌리티동수원사업소(주),경기도 수원시 영통구 원천동 340-2,경기도 수원시 영통구 340-2,37.26308100,127.06148100
cu_c22a1d8367,케이지모빌리티동일상사,대전광역시 유성구 장대동 337-3,대전광역시 유성구 337-3,36.36266700,127.33674700
cu_ce52d776c4,케이지모빌리티동해서비스프라자,강원도 동해시 동해대로 4982,강원도 동해시 동해대로 4982,37.49071270,129.11137100
cu_85c490adb4,케이지모빌리티마석프라자,경기도 남양주시 화도읍 372-74,경기도 남양주시 화도읍 372-74,37.65239000,127.30832000
cu_29256c7cff,케이지모빌리티방화서비스프라자,서울특별시 강서구 방화동 535-15,서울특별시 강서구 535-15,37.57266170,126.80834500
cu_f9f731fb9a,케이지모빌리티부발서비스프라자,경기도 이천시 부발읍 549-2,경기도 이천시 부발읍 549-2,37.29171000,127.51307000
cu_4c2d75e8a6,케이지모빌리티부산정비사업소주식회사,부산광역시 사상구 대동로239번길 7,부산광역시 사상구 대동로239번길 7,35.14846030,128.98485200
cu_75afe374bc,케이지모빌리티부안서비스프라자,전라북도 부안군 부안읍 봉덕리 636-9,전라북도 부안군 부안읍 봉덕리 636-9,35.72959000,126.73690000
cu_fd6e7a6031,케이지모빌리티부평정비사업소(주),인천광역시 부평구 갈산동 14-3번지,인천광역시 부평구 14-3번지,37.52078460,126.73124000
cu_534521951b,케이지모빌리티부품(전주),전라북도 전주시 완산구 738-108,전라북도 전주시 완산구 738-108,35.83012000,127.12719000
cu_d561502be8,케이지모빌리티부품대리점(순천),전라남도 순천시 875-22 (남산로 147),전라남도 순천시 875-22 (남산로 147),34.94072000,127.50424000
cu_306db1d984,케이지모빌리티부품상사(군산),전라북도 군산시 문화동 907-18,전라북도 군산시 문화동 907-18,35.97349000,126.70723000
cu_2726b12be8,케이지모빌리티부품상사(익산),전라북도 익산시 인화동1가 １３０－１２,전라북도 익산시 인화동1가 １３０－１２,35.93085000,126.95232000
cu_4dd8747270,케이지모빌리티북광주정비사업소(주),광주광역시 광산구 비아동 33-4,광주광역시 광산구 비아동 33-4,35.22412000,126.82460000
cu_adde2d28b4,케이지모빌리티북부정비사업소(주),경기도 의정부시 신곡동 3-3,경기도 의정부시 3-3,37.75225000,127.08184000
cu_bcf793b737,케이지모빌리티북양서비스프라자,경기도 화성시 남양읍 510,경기도 화성시 남양읍 510,37.21465000,126.85140000
cu_b25d5da431,케이지모빌리티분당정비사업소(주),경기도 성남시 분당구 동원동 ５９－１９,경기도 성남시 분당구 동원동 ５９－１９,37.34509000,127.10117000
cu_abb33d3e62,케이지모빌리티상당서비스프라자(주),충청북도 청주시 상당구 용담동 14-1,충청북도 청주시 상당구 용담동 14-1,36.63678030,127.51089700
cu_9ecc09d82e,케이지모빌리티상동서비스프라자,경상남도 거제시 상동동 493,경상남도 거제시 493,34.87411130,128.62999300
cu_b7a697b8d2,케이지모빌리티상사,경상남도 진주시 230-7,경상남도 진주시 230-7,35.17045000,128.10640000
cu_dec856c3fe,케이지모빌리티상사(여수),전라남도 여수시 6-8,전라남도 여수시 6-8,34.78138000,127.71367000
cu_3316bedf54,케이지모빌리티서구써비스프라자,인천광역시 서구 오류동 55-4번지,인천광역시 서구 55-4번지,37.60310490,126.64819500
cu_76a3ebf3b3,케이지모빌리티서비스(광주신가),광주광역시 광산구 999-2,광주광역시 광산구 999-2,35.18341000,126.83303000
cu_5641691a0d,케이지모빌리티서비스(송내),인천광역시 부평구 구산동 5-11번지,인천광역시 부평구 5-11번지,37.48286700,126.75412400
cu_027dedd739,케이지모빌리티서비스(용봉),광주광역시 북구 용봉동 137-5,광주광역시 북구 137-5,35.17917660,126.90051500
cu_7c9e04bc3b,케이지모빌리티서비스프라자,"충청남도 태안군 태안읍 226-6,7","경기도 양주시 226-6,7",36.75758000,126.29633000
cu_f6a65946b4,케이지모빌리티서비스프라자,전라남도 무안군 무안읍 교촌리 72-1,전라남도 무안군 무안읍 교촌리 72-1,36.34761000,127.45136000
cu_73f569167d,케이지모빌리티서비스프라자 고창코너,전라북도 고창군 고창읍 22-29,전라북도 고창군 고창읍 22-29,35.43445000,126.70308000
cu_64a9d30f3e,케이지모빌리티서비스프라자 동대문코너,서울특별시 동대문구 전농동 127-359,서울특별시 동대문구 전농동 127-359,37.58059000,127.05090000
cu_84b6831770,케이지모빌리티서비스프라자 보성코너,전라남도 보성군 보성읍 309-5,전라남도 보성군 보성읍 309-5,34.77026000,127.07795000
cu_ae7745b4dd,케이지모빌리티서비스프라자 서정코너,경기도 평택시 887-10,경기도 평택시 887-10,37.06365000,127.05801000
cu_c529da8269,케이지모빌리티서비스프라자 수영코너(사용금지),부산광역시 수영구 민락동 30-2번지,부산광역시 수영구 민락동 30-2번지,35.15960870,129.12561300
cu_4c3d2d9144,케이지모빌리티서비스프라자 영종코너,인천광역시 중구 백운로61번길 40 (중산동 1401-2),인천광역시 중구 1296-1번지,37.49905120,126.54595800
cu_320e5acf12,케이지모빌리티서비스프라자 장안코너,경기도 수원시 장안구 576-2,경기도 수원시 장안구 576-2,37.30894000,126.99448000
cu_f8888aadc2,케이지모빌리티서비스프라자 진도코너,전라남도 진도군 진도읍 257-3,전라남도 진도군 진도읍 257-3,34.48074000,126.26293000
cu_e6bec5c5b6,케이지모빌리티서비스프라자 철원코너,강원도 철원군 동송읍 이평리 684-48,강원도 철원군 동송읍 이평리 684-48,38.20687000,127.21963000
cu_54dfc8e95b,케이지모빌리티서비스프라자 호룡코너,경기도 평택시 독곡동 398-5,경기도 평택시 398-5,37.08638630,127.05884400
cu_fea64f4f90,케이지모빌리티서비스프라자 화서코너,경기도 수원시 팔달구 737,경기도 수원시 팔달구 737,37.28976000,126.98496000
cu_cde3a480fe,케이지모빌리티서비스프라자(계룡),충청남도 계룡시 엄사면 유동리 88,충청남도 계룡시 엄사면 유동리 88,36.27448230,127.23552600
cu_86a57bb5bd,케이지모빌리티서비스프라자(광주서부),광주광역시 서구 73-41,광주광역시 서구 73-41,35.15709000,126.87717000
cu_fa2423ce8e,케이지모빌리티서비스프라자(광주중흥),광주광역시 북구 682-9,광주광역시 북구 682-9,35.16058000,126.91111000
cu_515f65ece5,케이지모빌리티서비스프라자(김포코너),경기도 김포시 하성로 90,경기도 김포시 하성면 하성로 90,37.68335890,126.63193200
cu_74455a818e,케이지모빌리티서비스프라자(나주),전라남도 나주시 1135-3,전라남도 나주시 1135-3,35.02222000,126.71504000
cu_d1e11c626f,케이지모빌리티서비스프라자(노원),서울특별시 노원구 상계2동 401-5,서울특별시 노원구 상계2동 401-5,37.65868000,127.06470000
cu_3945edc4ee,케이지모빌리티서비스프라자(도봉코너),서울특별시 도봉구 창동 700-21,서울특별시 도봉구 창동 700-21,37.65165000,127.03814000
cu_9d955b9e86,케이지모빌리티서비스프라자(무안),전라남도 무안군 무안읍 공항로 63-13,전라남도 무안군 무안읍 공항로 63-13,34.99251180,126.47468800
cu_ae833df3a3,케이지모빌리티서비스프라자(사천코너),경상남도 사천시 정동면 예수리 657-1,경상남도 사천시 정동면 657-1,35.05602000,128.12392000
cu_0512b869d5,케이지모빌리티서비스프라자(삼척코너),강원도 삼척시 사대안길 62(남양동),강원도 삼척시 4-4,37.44264000,129.13228000
cu_3b01f63f67,케이지모빌리티서비스프라자(서귀포점),제주특별자치도 서귀포시 424-1,제주특별자치도 서귀포시 424-1,33.25624000,126.57395000
cu_240f844a2d,케이지모빌리티서비스프라자(소사),경기도 부천시 소사구 소사본 216-35번지,경기도 부천시 소사구 216-35번지,37.47164000,126.79587000
cu_c9f001274d,케이지모빌리티서비스프라자(속초),강원도 속초시 1514-12,강원도 속초시 1514-12,38.18728000,128.58896000
cu_a9f77cebfa,케이지모빌리티서비스프라자(연천코너),경기도 연천군 전곡읍 219-1,경기도 연천군 전곡읍 219-1,38.01501000,127.07096000
cu_535a51bffe,케이지모빌리티서비스프라자(영천코너),경상북도 영천시 175-6,경상북도 영천시 175-6,35.96375000,128.92558000
cu_f76cb960b1,케이지모빌리티서비스프라자(오산),경기도 오산시 244-4,경기도 오산시 244-4,37.12883000,127.07118000
cu_71f5542624,케이지모빌리티서비스프라자(완도코너),전라남도 완도군 완도읍 가용리 1065-5,전라남도 완도군 완도읍 가용리 1065-5,34.32092000,126.74431000
cu_396086b9ef,케이지모빌리티서비스프라자(용당코너),전라남도 목포시 1184-2,전라남도 목포시 1184-2,34.81052000,126.39047000
cu_5a5bf7797a,케이지모빌리티서비스프라자(운천코너),경기도 포천시 영북면 270-14,경기도 포천시 영북면 270-14,38.08908000,127.27547000
cu_e8e3ddb450,케이지모빌리티서비스프라자(웅상코너),경상남도 양산시 웅상대로 785,경상남도 양산시 삼호동 구획정리지구 1블럭 27롯트,35.41583400,129.17198700
cu_44294ace6a,케이지모빌리티서비스프라자(종로코너),서울특별시 종로구 율곡로10길 5,서울특별시 종로구 율곡로10길 5,37.57718890,126.99105800
cu_d921799404,케이지모빌리티서비스프라자(진해코너),"경상남도 창원시 진해구 풍호동 705-15,14,39","경상남도 창원시 진해구 풍호동 705-15,14,39",35.13758000,128.70732000
cu_fd97dacf21,케이지모빌리티서비스프라자(포천코너),경기도 포천시 선단동 153-9,경기도 포천시 153-9,37.86175000,127.17128000
cu_f73cd00ba7,케이지모빌리티서비스프라자(해남),전라남도 해남군 해남읍 남외리 355-11,전라남도 해남군 해남읍 남외리 355-11,34.56894000,126.59180000
cu_18451f7cf8,케이지모빌리티서비스프라자(화순코너),전라남도 화순군 화순읍 209-1,전라남도 화순군 화순읍 209-1,35.05991000,126.98462000
cu_58ff1a49e9,케이지모빌리티서비스프라자경주코너,경상북도 경주시 용강동 1175-3,경상북도 경주시 용강동 1175-3,35.86372000,129.22150000
cu_386fa1d10b,케이지모빌리티서비스프라자금천코너,서울특별시 금천구 시흥동 981-2,서울특별시 금천구 시흥동 981-2,37.43783000,126.90250000
cu_20b4c5017a,케이지모빌리티서비스프라자김천코너,경상북도 김천시 어모면 남산리 1583,경상북도 김천시 어모면 1583,36.15485810,128.11770300
cu_6abbfac35e,케이지모빌리티서비스프라자동두천,경기도 동두천시 송내동 467-22,경기도 동두천시 467-22,37.87572000,127.05709000
cu_ed8a688b7c,케이지모빌리티서비스프라자동두천,경기도 동두천시 평화로 2105,경기도 동두천시 평화로 2105,37.87559410,127.05715600
cu_75b5ebd2a8,케이지모빌리티서비스프라자병점코너,경기도 화성시 18-5,경기도 화성시 18-5,37.21855000,127.05582000
cu_fdd65173c1,케이지모빌리티서비스프라자부여코너,충청남도 부여군 부여읍 쌍북리 706,충청남도 부여군 부여읍 쌍북리 706,36.28322580,126.91826900
cu_99217cd73e,케이지모빌리티서비스프라자성북코너,서울특별시 성북구 성북동 103-1,서울특별시 성북구 성북동 103-1,37.59262000,126.99704000
cu_4350e74109,케이지모빌리티서비스프라자송산코너,경기도 화성시 송산면 782,경기도 화성시 송산면 782,37.20857000,126.73056000
cu_165a4e0745,케이지모빌리티서비스프라자신고흥코너,전라남도 고흥군 고흥읍 남계리 213-4,전라남도 고흥군 고흥읍 213-4,34.60638000,127.28050000
cu_f846deda3a,케이지모빌리티서비스프라자신천코너,경기도 시흥시 은행동 530-1,경기도 시흥시 은행동 530-1,37.44461450,126.79912500
cu_c3d45c529a,케이지모빌리티서비스프라자아중코너,전라북도 전주시 덕진구 인후동1가 인후동1가 821-4,전라북도 전주시 덕진구 인후동1가 인후동1가 821-4,35.82939000,127.13431000
cu_54f5696eb0,케이지모빌리티서비스프라자양양코너,강원도 양양군 양양읍 포월리 71-54,강원도 양양군 양양읍 71-54,38.08063000,128.62389000
cu_8161d02c77,케이지모빌리티서비스프라자양평,경기도 양평군 양평읍 ５０４－１２,경기도 양평군 양평읍 ５０４－１２,37.49130000,127.49875000
cu_70ff54dc47,케이지모빌리티서비스프라자여천코너,전라남도 여수시 1278-11,전라남도 여수시 1278-11,34.77658000,127.65066000
cu_57547b4c3e,케이지모빌리티서비스프라자영광코너,전라남도 영광군 영광읍 840-3,전라남도 영광군 영광읍 840-3,35.27793000,126.51187000
cu_8fd3175f0d,케이지모빌리티서비스프라자용인코너,경기도 용인시 처인구 역북동 705-3,경기도 용인시 처인구 역북동 705-3,37.24205000,127.18277000
cu_3e3b6c2364,케이지모빌리티서비스프라자울진코너,경상북도 울진군 근남면 울진북로 105,경상북도 울진군 울진읍 353-4,36.00000000,127.00000000
cu_b36cd25223,케이지모빌리티서비스프라자원주코너,강원도 원주시 576,강원도 원주시 576,37.33141000,127.95587000
cu_bced71b3e1,케이지모빌리티서비스프라자이천,경기도 이천시 중리동 458-10,경기도 이천시 중리동 458-10,37.27581000,127.44557000
cu_0a51dcb994,케이지모빌리티서비스프라자진영코너,경상남도 김해시 풍유동 268-1,경상남도 김해시 268-1,35.21354000,128.84538600
cu_e26246d575,케이지모빌리티서비스프라자진접코너,경기도 남양주시 진접읍 565,경기도 남양주시 진접읍 565,37.72632000,127.18984000
cu_f654ecb272,케이지모빌리티서비스프라자첨단코너,광주광역시 북구 대촌동 628-3,광주광역시 북구 628-3,35.23592000,126.85437000
cu_593b7fc163,케이지모빌리티서비스프라자태백코너,강원도 태백시 46-24,강원도 태백시 46-24,37.17960000,128.97040000
cu_528f5d7c2c,케이지모빌리티서비스프라자평창코너,강원도 평창군 진부면 365-8,강원도 평창군 진부면 365-8,37.62980000,128.55231000
cu_165b2e4e1c,케이지모빌리티서비스프라자행신코너,경기도 고양시 덕양구 행신동 709번지,경기도 고양시 덕양구 709번지,37.61357680,126.83273700
cu_03a2a6468c,케이지모빌리티서수원사업소(주),경기도 수원시 권선구 오목천동 554-6,경기도 수원시 권선구 554-6,37.23908000,126.97036000
cu_9556091581,케이지모빌리티서인천서비스프라자,인천광역시 서구 도요지로 182,인천광역시 서구 711-10번지,37.55666000,126.67024600
cu_28ec385072,케이지모빌리티성남정비사업소(주),경기도 성남시 중원구 상대원1동 178,경기도 성남시 중원구 상대원1동 178,37.44121000,127.17998000
cu_37823a59e4,케이지모빌리티세교서비스프라자,경기도 오산시 864-1,경기도 오산시 864-1,37.17454000,127.05904000
cu_2ddcea6590,케이지모빌리티송천서비스프라자,전라북도 전주시 덕진구 호성동2가 호성동2가 662-26,전라북도 전주시 덕진구 호성동2가 호성동2가 662-26,35.86313000,127.14997000
cu_2843ddcee1,케이지모빌리티송탄정비센터,경기도 평택시 칠괴길 90-11,경기도 평택시 43-7,37.02479540,127.07963300
cu_7d6708f9de,케이지모빌리티수지서비스프라자,경기도 용인시 수지구 풍덕천동 723-3,경기도 용인시 수지구 풍덕천동 723-3,37.32288000,127.09804000
cu_3d0ecb9bed,케이지모빌리티순천정비사업소(주),전라남도 순천시 조례동 128,전라남도 순천시 해룡면 128,34.96046000,127.53722000
cu_3e43e2c0b1,케이지모빌리티시흥정비사업소(주),경기도 시흥시 정왕동 1365-9 시화공단 2나501-2,경기도 시흥시 정왕동 1365-9 시화공단 2나501-2,37.33995670,126.72543400
cu_fd6bdce286,케이지모빌리티신북서비스프라자,경기도 포천시 신북면 호국로 2462,경기도 포천시 신북면 호국로 2462,37.96427960,127.24827700
cu_5b99f82974,케이지모빌리티신정서비스프라자,울산광역시 남구 신정동 ９３４－３８,울산광역시 남구 신정동 ９３４－３８,35.52344130,129.31245300
cu_8d99b25647,케이지모빌리티써비스(안동),경상북도 안동시 옥동 ７８６－８,경상북도 안동시 ７８６－８,36.56182000,128.70034000
cu_a9bab90853,케이지모빌리티써비스(여수),전라남도 여수시 491-4,전라남도 여수시 491-4,34.76888000,127.69729000
